Grantor EIN,Grantor Name,Recipient EIN,Recipient Name,Cash Grant Amount,Grantor/Recipient Type
311640316,SCHWAB CHARITABLE FUND,436064111,YOUTHBRIDGE COMMUNITY FOUNDATION,"$29,500 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,452899583,WORD OF LIFE FOUNDATION INC,"$4,220,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,453969752,CHRISTIAN AID MINISTRIES FOUNDATION,"$12,500 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,462368538,SDG IMPACT FUND INC,"$1,250,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,470645958,OMAHA COMMUNITY FOUNDATION,"$3,002,500 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,472377003,ATHLETES AND CAUSES INC,"$25,500 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,474252695,COMMUNITY FOUNDATION OF GREATER ROME INC,"$15,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,474949185,CATHOLIC COMMUNITY FOUNDATION OF SAN DIEGO,"$22,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,510235174,LEADERSHIP INSTITUTE,"$338,247 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,510400365,THE GREATER LEWES FOUNDATION,"$6,850 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,521746234,PRINCETON AREA COMMUNITY FOUNDATION INC,"$5,200 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,541506312,CHARLOTTESVILLE AREA COMMUNITY FOUNDATION,"$26,750 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,541653165,TIDEWATER JEWISH FOUNDATION INC,"$20,034 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,561380796,TRIANGLE COMMUNITY FOUNDATION INC,"$7,150 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,561553301,RALEIGH-CARY JEWISH FEDERATION INC,"$260,760 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,562152669,THE COMMUNITY FOUNDATION OF NC EAST INC,"$46,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,566037615,THE WINSTON-SALEM FOUNDATION,"$20,038 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,566047886,FOUNDATION FOR THE CAROLINAS,"$1,591,208 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$7,129,755 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,"$60,967 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,582360356,THE COMMUNITY FOUNDATION OF NORTHWEST GEORGIA INC,"$10,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,582362123,SOUTH CAROLINA CHRISTIAN FOUNDATION,"$61,557 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,586033468,THE SAVANNAH COMMUNITY FOUNDATION INC,"$6,450 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,593182886,CENTRAL FLORIDA FOUNDATION,"$100,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,596150746,THE COMMUNITY FOUNDATION FOR NORTHEAST FLORIDA INC,"$27,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,611592352,FRIENDS OF THE PAMLICO COUNTY PUBLIC LIBRARY,"$10,200 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,621536731,CHATTANOOGA CHRISTIAN COMMUNITY FOUNDATION,"$6,400 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,631209631,THE COMMUNITY FOUNDATION OF GREATER BIRMINGHAM,"$16,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,631225003,COMMUNITY FOUNDATION OF WEST ALABAMA,"$25,750 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,680483054,STANISLAUS COMMUNITY FOUNDATION,"$31,750 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,751494062,STEPHEN F AUSTIN STATE UNIVERSITY FOUNDATION INC,"$27,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,752770452,MID-CITIES PREGNANCY CARE INC,"$54,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,752836123,DALLAS JEWISH COMMUNITY FOUNDATION,"$165,370 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,810519514,ONE VALLEY COMMUNITY FOUNDATION,"$117,900 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,812771871,CHARITYVEST INC,"$466,653 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,814476503,VENN FOUNDATION,"$74,900 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,815466677,KNIGHTS OF COLUMBUS CHARITABLE FUND INC,"$2,365,190 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,820527986,IDAHO WOMENS CHARITABLE FOUNDATION,"$11,775 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,821504018,UNIVERSITY IMPACT,"$662,036 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,840794536,YAMPA VALLEY COMMUNITY FOUNDATION,"$72,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,843378692,CREWE ENDOWMENT FOUNDATION,"$353,075 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,843754469,INTERNATIONAL GENEROSITY FOUNDATION TRUST,"$113,100 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,850781875,COMMONWEALTH IMPACT FOUNDATION INC,"$25,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,872389502,GRAPEVINE GIVING FOUNDATION,"$8,068 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,880362053,THE PARASOL TAHOE COMMUNITY FOUNDATION,"$13,400 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,920155067,THE ALASKA COMMUNITY FOUNDATION,"$149,600 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,931332421,QUAD CITIES GOLF CLASSIC CHARITABLE FOUNDATION,"$72,350 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$458,938 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,942686530,HORIZONS FOUNDATION,"$124,650 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,943007979,MARIN COMMUNITY FOUNDATION,"$4,351,231 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,946070996,EAST BAY COMMUNITY FOUNDATION,"$329,365 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,"$103,198 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,953510055,CALIFORNIA COMMUNITY FOUNDATION,"$2,631,710 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,953709639,RANCHO SANTA FE FOUNDATION,"$56,000 ",Nat-to-NonNat80%
311640316,SCHWAB CHARITABLE FUND,956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,"$129,930 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,10880770,COMMUNITY FOUNDATION OF HARFOR,"$8,288 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,"$40,600 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,310997017,THE COMMUNITY FOUNDATION OF LOUISVILLE INC,"$10,000 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,311782614,BELIEVERS STEWARDSHIP SERVICES INC,"$10,000 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,371366611,COMMUNITY FOUNDATION OF THE QUINCY AREA,"$10,000 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,510235174,LEADERSHIP INSTITUTE,"$14,050 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,541506312,CHARLOTTESVILLE AREA COMMUNITY FOUNDATION,"$6,100 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$16,000 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,596150746,THE COMMUNITY FOUNDATION FOR NORTHEAST FLORIDA INC,"$252,500 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,752770452,MID-CITIES PREGNANCY CARE INC,"$14,000 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,812771871,CHARITYVEST INC,"$51,228 ",Nat-to-NonNat80%
311663020,THE US CHARITABLE GIFT TRUST,946070996,EAST BAY COMMUNITY FOUNDATION,"$10,000 ",Nat-to-NonNat80%
311709466,T ROWE PRICE PROGRAM FOR CHARITABLE GIVING INC,237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,"$20,500 ",Nat-to-NonNat80%
311709466,T ROWE PRICE PROGRAM FOR CHARITABLE GIVING INC,300254793,CHESAPEAKE CHARITIES INC,"$6,200 ",Nat-to-NonNat80%
311709466,T ROWE PRICE PROGRAM FOR CHARITABLE GIVING INC,310669700,THE GREATER CINCINNATI FOUNDATION,"$22,500 ",Nat-to-NonNat80%
311709466,T ROWE PRICE PROGRAM FOR CHARITABLE GIVING INC,510235174,LEADERSHIP INSTITUTE,"$22,200 ",Nat-to-NonNat80%
311709466,T ROWE PRICE PROGRAM FOR CHARITABLE GIVING INC,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$24,500 ",Nat-to-NonNat80%
311709466,T ROWE PRICE PROGRAM FOR CHARITABLE GIVING INC,840794536,YAMPA VALLEY COMMUNITY FOUNDATION,"$10,000 ",Nat-to-NonNat80%
311709466,T ROWE PRICE PROGRAM FOR CHARITABLE GIVING INC,843528011,BACKYARD BASECAMP INC,"$5,300 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,"$732,360 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,135564128,NATIONAL SOCIETY FOR HEBREW DAY SCHOOLS,"$10,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,221714130,JEWISH COMMUNITY FOUNDATION OF GREATER METROWEST NJ,"$12,685 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,222281783,COMMUNITY FOUNDATION OF NEW JERSEY,"$21,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,237160400,GREATER HOUSTON COMMUNITY FOUNDATION,"$110,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,237174183,JEWISH COMMUNAL FUND,"$5,312,750 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,"$15,750 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,310997017,THE COMMUNITY FOUNDATION OF LOUISVILLE INC,"$25,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,330378778,ORANGE COUNTY COMMUNITY FOUNDATION,"$100,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,341935499,HUDSON COMMUNITY FOUNDATION,"$50,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,351811149,COMMUNITY FOUNDATION OF BLOOMINGTON AND MONROE COUNTY INC,"$500,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,383941057,CATHOLIC COMMUNITY FOUNDATION OF LOS ANGELES,"$50,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,510235174,LEADERSHIP INSTITUTE,"$7,150 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,510400365,THE GREATER LEWES FOUNDATION,"$10,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,566047886,FOUNDATION FOR THE CAROLINAS,"$100,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$1,883,935 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,592053655,TOP JEWISH FOUNDATION INC,"$10,625 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,651259308,COMERICA CHARITABLE TRUST,"$395,056 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,812936073,AMERICAN MUSLIM COMMUNITY FOUNDATION,"$50,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,814476503,VENN FOUNDATION,"$149,900 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,880362053,THE PARASOL TAHOE COMMUNITY FOUNDATION,"$10,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$13,500 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,943007979,MARIN COMMUNITY FOUNDATION,"$100,625 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,946070996,EAST BAY COMMUNITY FOUNDATION,"$102,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,952504044,JEWISH COMMUNITY FOUNDATION OF SAN DIEGO,"$15,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,953510055,CALIFORNIA COMMUNITY FOUNDATION,"$1,681,000 ",Nat-to-NonNat80%
311774905,GOLDMAN SACHS PHILANTHROPY FUND,956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,"$25,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,"$124,707 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,113618879,THE OJC FUND,"$534,727 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,135604788,SILVER BAY ASSOCIATION FOR CHRISTIAN CONFERENCES AND TRAINING,"$50,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,166053710,FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK AT BINGHAMTON INC,"$13,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,203752969,CAPSTONE LEGACY FOUNDATION INC,"$10,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,221714130,JEWISH COMMUNITY FOUNDATION OF GREATER METROWEST NJ,"$6,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,222281783,COMMUNITY FOUNDATION OF NEW JERSEY,"$26,500 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,222712160,THE VERMONT COMMUNITY FOUNDATION,"$37,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,237160400,GREATER HOUSTON COMMUNITY FOUNDATION,"$24,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,237174183,JEWISH COMMUNAL FUND,"$6,234 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,237343119,GREATER WASHINGTON COMMUNITY FOUNDATION,"$1,025,250 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,310669700,THE GREATER CINCINNATI FOUNDATION,"$10,083 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,320160439,FOOD & WATER WATCH,"$25,500 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,330771222,BARRIO LOGAN COLLEGE INSTITUTE,"$12,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,362167000,THE CHICAGO COMMUNITY TRUST,"$155,832 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,411802412,THRIVENT CHARITABLE IMPACT & INVESTING,"$41,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,462368538,SDG IMPACT FUND INC,"$30,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,470645958,OMAHA COMMUNITY FOUNDATION,"$425,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,475570019,SIMPLE GENEROSITY FOUNDATION,"$37,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,510235174,LEADERSHIP INSTITUTE,"$201,233 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,566037615,THE WINSTON-SALEM FOUNDATION,"$60,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,566047886,FOUNDATION FOR THE CAROLINAS,"$145,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,581723645,COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,"$17,508 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,582362123,SOUTH CAROLINA CHRISTIAN FOUNDATION,"$27,177 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,751494062,STEPHEN F AUSTIN STATE UNIVERSITY FOUNDATION INC,"$70,764 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,752770452,MID-CITIES PREGNANCY CARE INC,"$30,943 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,812936073,AMERICAN MUSLIM COMMUNITY FOUNDATION,"$62,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,814476503,VENN FOUNDATION,"$10,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,815466677,KNIGHTS OF COLUMBUS CHARITABLE FUND INC,"$8,273 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,821504018,UNIVERSITY IMPACT,"$549,121 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,840794536,YAMPA VALLEY COMMUNITY FOUNDATION,"$13,600 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,841562020,FOUNDATION OF THE HEART,"$25,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,931332421,QUAD CITIES GOLF CLASSIC CHARITABLE FOUNDATION,"$12,800 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$112,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,946070996,EAST BAY COMMUNITY FOUNDATION,"$10,000 ",Nat-to-NonNat80%
341747398,AMERICAN ENDOWMENT FOUNDATION,956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,"$286,645 ",Nat-to-NonNat80%
412010078,THE AMERICAN CENTER FOR PHILANTHROPY INC,510400365,THE GREATER LEWES FOUNDATION,"$30,000 ",Nat-to-NonNat80%
412010078,THE AMERICAN CENTER FOR PHILANTHROPY INC,570793960,CENTRAL CAROLINA COMMUNITY FOUNDATION,"$55,000 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,"$9,000 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,135564128,NATIONAL SOCIETY FOR HEBREW DAY SCHOOLS,"$20,000 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,166053710,FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK AT BINGHAMTON INC,"$42,794 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,201365543,ROTARY 5950 FOUNDATION,"$5,080 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,222281783,COMMUNITY FOUNDATION OF NEW JERSEY,"$11,796 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,237009135,THE COMMUNITY FOUNDATION INC,"$5,087 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,310669700,THE GREATER CINCINNATI FOUNDATION,"$10,770 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,310997017,THE COMMUNITY FOUNDATION OF LOUISVILLE INC,"$8,952 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,311044298,DAYTON FOUNDATION DEPOSITORY,"$30,000 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,510235174,LEADERSHIP INSTITUTE,"$5,850 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,566047886,FOUNDATION FOR THE CAROLINAS,"$126,910 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,570793960,CENTRAL CAROLINA COMMUNITY FOUNDATION,"$10,500 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,596150746,THE COMMUNITY FOUNDATION FOR NORTHEAST FLORIDA INC,"$8,035 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,812771871,CHARITYVEST INC,"$9,000 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,840794536,YAMPA VALLEY COMMUNITY FOUNDATION,"$5,840 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,920155067,THE ALASKA COMMUNITY FOUNDATION,"$5,175 ",Nat-to-NonNat80%
431634280,CHARITIES AID FOUNDATION AMERICA,931332421,QUAD CITIES GOLF CLASSIC CHARITABLE FOUNDATION,"$7,500 ",Nat-to-NonNat80%
431890105,SERVANT FOUNDATION,200245876,THE WELLSPRING GROUP,"$23,200 ",Nat-to-NonNat80%
431890105,SERVANT FOUNDATION,470645958,OMAHA COMMUNITY FOUNDATION,"$6,089 ",Nat-to-NonNat80%
431890105,SERVANT FOUNDATION,510235174,LEADERSHIP INSTITUTE,"$5,500 ",Nat-to-NonNat80%
431890105,SERVANT FOUNDATION,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$50,408,975 ",Nat-to-NonNat80%
431890105,SERVANT FOUNDATION,581557995,COMMUNITY FOUNDATION FOR NORTHEAST GEORGIA,"$100,000 ",Nat-to-NonNat80%
431890105,SERVANT FOUNDATION,812771871,CHARITYVEST INC,"$251,429 ",Nat-to-NonNat80%
431890105,SERVANT FOUNDATION,825070897,THE SIGNATRY CHARITABLE TRUST,"$25,183,122 ",Nat-to-NonNat80%
431890105,SERVANT FOUNDATION,843754469,INTERNATIONAL GENEROSITY FOUNDATION TRUST,"$26,741,900 ",Nat-to-NonNat80%
431890105,SERVANT FOUNDATION,850781875,COMMONWEALTH IMPACT FOUNDATION INC,"$50,000 ",Nat-to-NonNat80%
450931286,PAYPAL CHARITABLE GIVING FUND,113618879,THE OJC FUND,"$16,713,701 ",Nat-to-NonNat80%
450931286,PAYPAL CHARITABLE GIVING FUND,166053710,FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK AT BINGHAMTON INC,"$7,500 ",Nat-to-NonNat80%
450931286,PAYPAL CHARITABLE GIVING FUND,205205488,SILICON VALLEY COMMUNITY FOUNDATION,"$1,000,234 ",Nat-to-NonNat80%
450931286,PAYPAL CHARITABLE GIVING FUND,222848738,CORNELL UNIVERSITY FOUNDATION,"$6,965 ",Nat-to-NonNat80%
450931286,PAYPAL CHARITABLE GIVING FUND,237174183,JEWISH COMMUNAL FUND,"$6,837,529 ",Nat-to-NonNat80%
450931286,PAYPAL CHARITABLE GIVING FUND,752836123,DALLAS JEWISH COMMUNITY FOUNDATION,"$99,502 ",Nat-to-NonNat80%
450931286,PAYPAL CHARITABLE GIVING FUND,812771871,CHARITYVEST INC,"$103,151 ",Nat-to-NonNat80%
450931286,PAYPAL CHARITABLE GIVING FUND,873609845,MATBIA CHARITIES A NJ NONPROFIT CORPORATION,"$60,769 ",Nat-to-NonNat80%
450931286,PAYPAL CHARITABLE GIVING FUND,941156533,JEWISH COMMUNITY FEDERATION OF SAN FRANCISCO THE PENINSULA MARIN & SONOMA,"$7,270 ",Nat-to-NonNat80%
454678325,BRADLEY IMPACT FUND INC,510235174,LEADERSHIP INSTITUTE,"$30,700 ",Nat-to-NonNat80%
454678325,BRADLEY IMPACT FUND INC,953510055,CALIFORNIA COMMUNITY FOUNDATION,"$4,192,106 ",Nat-to-NonNat80%
473574130,IMPACT INVESTING CHARITABLE FOUNDATION INC,237160400,GREATER HOUSTON COMMUNITY FOUNDATION,"$14,893 ",Nat-to-NonNat80%
473574130,IMPACT INVESTING CHARITABLE FOUNDATION INC,581493949,NATL CHRISTIAN CHARITABLE FDN INC,"$5,458,192 ",Nat-to-NonNat80%
473574130,IMPACT INVESTING CHARITABLE FOUNDATION INC,593498416,GIVERS LEGACY FOUNDATION INC,"$155,054 ",Nat-to-NonNat80%
516506426,AMERICAN GIFT FUND,42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,"$165,250 ",Nat-to-NonNat80%
516506426,AMERICAN GIFT FUND,166053710,FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK AT BINGHAMTON INC,"$25,000 ",Nat-to-NonNat80%
516506426,AMERICAN GIFT FUND,541506312,CHARLOTTESVILLE AREA COMMUNITY FOUNDATION,"$11,500 ",Nat-to-NonNat80%
516506426,AMERICAN GIFT FUND,956111928,JEWISH COMMUNITY FOUNDATION OF LOS ANGELES,"$568,775 ",Nat-to-NonNat80%
522166327,DONORS TRUST INC,510235174,LEADERSHIP INSTITUTE,"$195,690 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,42103559,COMBINED JEWISH PHILANTHROPIES OF GREATER BOSTON INC,"$667,500 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,135564128,NATIONAL SOCIETY FOR HEBREW DAY SCHOOLS,"$36,000 ",Nat-to-NonNat80%
527082731,MORGAN STANLEY GLOBAL IMPACT FUNDING TRUST INC,166053710,FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK AT BINGHAMTON INC,"$298,241 ",Nat-to-NonNat80%
